Song_Name,AVG_Energy,SD_Energy,ZCR_mean,ZCR_sd,Centroid,BW,RollOff,BER_subbass,BER_bass,BER_low_mid,BER_mid,BER_high_mid,BER_treble,Tempo_bpm,TempoLog,Fuerza_Pulso,onset_rate,high_onset_mean,offbeat_ratio,Genero,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_sd,MFCC_2_sd,MFCC_3_sd,MFCC_4_sd,MFCC_5_sd,MFCC_6_sd,MFCC_7_sd,MFCC_8_sd,MFCC_9_sd,MFCC_10_sd,MFCC_11_sd,MFCC_12_sd,MFCC_13_sd
Corrella - Blue Eyed Māori (Official Music Video) [PsKllMcGf9Y].wav,0.08044593076196549,0.12351054883361338,0.03912610660443753,0.04209808025163062,2.5296259016017433,3.571272485603491,421.875,0.24012679503046674,0.09125228970021881,0.0671052964454694,0.0249663302603008,0.017728685902814446,0.012581243107269456,140.62,7.1357,1.2547,3.9,0.2,0.4338,Reggae,-35.425000782304046,6.882526602087769,-6.800843261785588,10.215502980460252,-7.2947427158910925,10.740666992965592,-9.177603174163753,9.75625561440013,-5.350435546915162,7.764790652732892,-1.8321847860464007,5.2325632300631115,-3.7154936563255143,14.203681617529941,4.695725024274205,6.164757509447769,6.362172991845032,7.504918263039541,5.781866644476517,7.215023488450044,5.316139722859498,7.253344932619243,5.8353543110064905,6.331225658886462,5.842011594075876,6.324047645914765
Don_t Let Go [qwTWV9EY1ws].wav,0.02086042383891636,0.04486520263414525,0.04733187946808905,0.04964504193238753,3.034512279552697,3.802983608773716,703.125,0.15879969537760125,0.21390731569725613,0.07196391858118686,0.026030025006796215,0.02719218531564626,0.03415800342719069,152.03,7.2482,1.0774,2.6556,0.0681,0.1533,Reggae,-45.17607526213247,6.308163291602993,-2.844136248062107,9.12077904662498,-4.355167745287162,0.7247583394956261,-9.575585824457558,1.7583584548819218,-6.383319508693063,2.4923111715906994,-8.558685833780308,-3.024839989330494,-5.135992680402622,16.517467908520945,6.776309929659319,7.7956803870974865,5.724328086311705,8.785455340377043,6.131315666449843,5.677773199013134,7.041125660030532,5.4285812466387044,5.41840541881959,6.17037277800165,7.240139276989148,6.387339924488551
Dread Mar I - Cobarde (Official Video) [HHFYBrlzUTY].wav,0.06840427044255072,0.10898326275843337,0.0560187243027003,0.06878388525970404,3.8754341577877423,5.139453250037368,421.875,0.2910629713328436,0.08014694847107813,0.03058385358577443,0.01826212699815831,0.03100924307302284,0.0214341017575938,80.36,6.3284,1.4155,3.9556,0.2019,0.1919,Reggae,-34.702141109468165,5.644022166459501,-5.693585648081958,9.243320959799718,-1.0951207627676758,5.015868443002018,-2.3583822172102176,6.462639892480053,-2.521113218137842,3.4682114955232035,-1.949238874532272,3.817742487151879,-3.7765066879442166,17.14840642060387,7.922696380695469,6.558328705893723,7.54582061782733,7.106803627510841,5.720133571079161,6.339194129973728,5.433513327246261,5.768020712455415,5.825852668858231,5.138689554902903,5.664204609677119,5.579020761808562
I_m In Love [PlJTmwXK-5Y].wav,0.03935272140843966,0.06767123788705533,0.08317104678297589,0.08701630388257806,4.36875116500663,5.139245353795775,1125,0.07616200272447018,0.09843237145553341,0.08207110772254818,0.06897984116771821,0.0265390142542417,0.04119881702744169,104.17,6.7027,1.2712,3.8444,0.1638,0.8367,Reggae,-30.810812099469523,2.023314928915511,-6.640632996828154,4.766255774087825,-6.680473399545288,4.02799553561912,-3.964484844567808,1.6978319287349128,-4.2285940397604875,1.5013393384750358,-3.1665614835323908,4.806952344876314,-1.0602466154517112,10.425343699210778,6.781273260208452,6.271855922326395,5.948597471898291,6.719058334185105,5.419047808851157,5.581359809687062,5.791359934266922,6.000847284366329,6.361525580277053,6.274327914498799,7.715241261817244,6.137716415112501
If It_s You [O_VJcnGXzzI].wav,0.023345863957369897,0.048479110761378154,0.10786730933066636,0.09998169928637674,4.953223048424726,4.987442379300238,1453.125,0.07024793307933196,0.08828629141918136,0.0523214789282568,0.0323811670182828,0.05344074326965952,0.08726821676240394,90.73,6.5034,1.2336,3.4889,0.1337,0.6831,Reggae,-35.277539400606564,-1.1318019285046585,-6.688094321011042,9.600524052463479,-5.263011521834491,3.0964869565593554,-5.331536186299699,2.6760968788740307,-6.388581977821584,4.488679476699647,-3.403548666070703,4.615620279778033,-0.8402406781508975,13.665862003732807,6.705307091742825,6.075478713729837,5.948177877664301,5.779668882995986,5.490355383716911,5.064523691532082,5.814058078033149,5.341025051536745,6.052941143223573,5.899832695030481,6.49959047081416,5.666123108447816
"Inner Circle, Chronixx - Tenement Yard (News Carrying Dread) ft. Jacob Miller [e0zdNhrIoIo].wav",0.013082618259131174,0.03135044453489981,0.04971501463125533,0.04641639805778567,2.9020911080536482,3.9799282171732306,703.125,0.16395494111766667,0.19770059292318906,0.0974501214898488,0.038886357604633194,0.018147012742969353,0.023885460640467374,140.62,7.1357,1.3409,4.7222,0.0408,0.2358,Reggae,-49.72524271136948,7.548929596586223,-8.037100998626132,8.986966095548299,-5.552809177333368,6.985346169767624,-7.842493009246266,4.532814949138243,-5.030374374960921,5.764050741662267,-2.383088342075958,4.077221099846429,-2.810383333706007,24.052906739741076,6.636522373808256,6.9552782058386144,6.087444334843746,6.567969815083918,6.502876548187715,6.846145448861239,6.805330488644749,7.704981660085776,6.668862996328478,6.4859304619462845,6.124266478441733,5.7697327603298465
JKING - Cinderella (Official Music Video) [5hVBshFUAkM].wav,0.07652225959667333,0.13998630483558108,0.05542791791680557,0.04801514955418991,3.1373866246562354,4.017842355439442,750,0.18298375227490404,0.05823308482997557,0.05117037710708698,0.040672579302839316,0.03565675990165421,0.01686285349757591,77.05,6.2678,1.271,3.5556,0.3547,0.3024,Reggae,-33.00347204944041,4.768304484777033,-6.652992942974049,7.3628029513787014,-7.623373638467839,4.513137928380224,-5.819255391352266,4.259290703208755,-5.653968762231185,2.9937846123552934,-2.7820846358651767,6.217299473206559,-4.655198648762527,14.792864886014888,6.469672990815407,6.8895138320961165,6.366629124496801,6.971594819814705,8.39482243294736,5.052151906620219,6.864107729222343,6.16286174736082,6.35170477639967,6.049191388819956,6.300111985374668,6.313872751408706
JKING - Pele Moni (Official Music Video) [SFqdkCh32LM].wav,0.06667797962582653,0.1285362800747035,0.0524998147942364,0.048991713731555614,3.061155619213637,3.820337523225164,468.75,0.22629450915277377,0.08465376414933921,0.025498512756987505,0.014573604080818049,0.013469339288604412,0.023270558548660555,152.03,7.2482,1.2959,4.8111,0.1676,0.4954,Reggae,-35.22101459460821,6.39107745839376,-7.822994944134596,12.999370284672978,-7.296195097782095,6.8562398464790215,-5.782706039651665,2.998631320055794,-6.716176450895905,5.302053796027995,-4.9214378821427,1.9037342991627635,-4.961887739660629,15.616305864869803,7.814679686571979,8.498099600213555,6.470098370056463,7.40088138072505,8.85965581390103,6.311798808849341,6.289957884726741,5.672620901010523,6.234169472400226,5.493361733326696,6.13693345716772,6.063105793754618
Lila Iké - Good & Great (Visualizer) [Good & Great Riddim] [-ODUSWotg0I].wav,0.11572982582931893,0.16129701505718888,0.0406443308515761,0.04282774736331726,2.328524842305048,3.1671286525844984,375,0.08995877002667511,0.08157170070593958,0.03758072766757977,0.020108675754641703,0.013635846371506229,0.014006790003131321,85.23,6.4132,1.1463,3.5,0.195,0.3729,Reggae,-34.21982194997348,12.999744279697211,-15.857420299646495,18.229242199682542,-13.923383337012293,15.110054300012738,-9.336343714721995,3.3666129582434507,6.033230904609849,-11.39272483054797,9.753278801213455,-4.977743002795546,4.2792412489489084,8.660666618658055,5.3167901225750525,4.497463881843026,5.621594997027768,6.409080004240284,5.574332667234463,5.6345408905008005,5.1468368887942875,4.91433413326031,6.260931888695261,5.2301732005422394,6.208944474015987,6.35774464652511
Lila Iké - Too Late to Lie (Official Video) [gNxLHwVgVh4].wav,0.13513859854189786,0.1877599123518973,0.04269548468348335,0.046792325958296285,2.5863525327943546,3.6982984377933095,375,0.1258406629791188,0.0482126606758271,0.05776813514264209,0.021952664443532898,0.017196323106579238,0.010890583630318763,140.62,7.1357,1.2532,3.8778,0.3055,0.1695,Reggae,-30.50724636631987,5.856057568727791,-7.305112407987323,6.280880136242867,-3.562780970581714,6.787490493140448,-8.190997521691514,7.077990350747372,-2.325109094567967,2.3193343516762712,-0.4975713848841325,6.065309519251943,-4.490331950417904,12.3227571322436,5.058394357487477,5.450507911442168,5.527389806963778,6.229111982996222,5.1355466887844905,7.119716108553676,4.9941440663589995,5.155145553396522,6.142798404462415,6.0854030720820855,5.939027046041514,5.916600710072854
