Song_Name,AVG_Energy,SD_Energy,ZCR_mean,ZCR_sd,Centroid,BW,RollOff,BER_subbass,BER_bass,BER_low_mid,BER_mid,BER_high_mid,BER_treble,Tempo_bpm,TempoLog,Fuerza_Pulso,onset_rate,high_onset_mean,offbeat_ratio,Genero,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_sd,MFCC_2_sd,MFCC_3_sd,MFCC_4_sd,MFCC_5_sd,MFCC_6_sd,MFCC_7_sd,MFCC_8_sd,MFCC_9_sd,MFCC_10_sd,MFCC_11_sd,MFCC_12_sd,MFCC_13_sd
Charlie Parker - Scrapple from the Apple (1948) [c-69SscIpC8].wav,0.014559247426799827,0.03056314486075618,0.03607449438826536,0.022281764872463097,1.5308944173304835,1.5744050562843204,890.625,0.25149799603083306,0.12420131377179487,0.09539243470936999,0.09393327407639553,0.05194827595239082,4.592927305328501e-4,100.45,6.6503,0.8718,2.7,0.0849,0.3387,Jazz,-58.91593498111822,19.9259693036577,-22.030473404594833,13.722848277125536,3.1151763322156385,-0.9090555241704793,0.08155471043334467,3.8622285397459284,-3.2657719704418966,-0.36700943477226916,0.5475424564666947,-0.8514334592166881,0.4952046158628733,36.07453353350542,4.613464060314095,6.931960842937857,3.8974001554317885,3.72089338915687,4.5756740889771494,3.548741322039406,4.0609773367291755,4.110618210367727,4.543841262843577,4.313389978514576,4.483223008126367,4.931328903918545
Clifford Brown & Max Roach - Joy Spring [6tBJa8Ew6fQ].wav,0.02520324285415611,0.045787493004453395,0.029152891987998666,0.019789983187293175,2.115835763837069,3.415744335742277,515.625,0.31950005914858626,0.10426476626277591,0.05500411889322789,0.0424654208250958,0.01557886501620381,0.003214448356794847,82.72,6.3702,1.0367,5.1778,0.0421,0.2618,Jazz,-39.05411868741914,7.828994577633115,-4.395702664867355,5.417394007961884,-2.4564793102934916,10.79366561929802,-7.500115984219818,8.682561204285669,-5.418594380238197,4.9566938380298895,-5.94801587403093,5.006004176670472,-5.812448977684276,9.162473118392995,4.185492289515544,6.273087904266717,4.185557295355924,4.32221930798785,4.769361146189614,5.45137442987355,5.046685848143428,4.725570548148818,4.778991259926058,5.373849251786908,4.960070392655755,4.788292995448435
Dave Brubeck - Take Five [vmDDOFXSgAs].wav,0.013591361613356508,0.034450418422898525,0.06277757713820054,0.04483894039191831,2.806402553008124,3.635248546674081,890.625,0.14294280049644373,0.11472303807050065,0.17680998394139164,0.08730986343419131,0.006710644515152973,0.007242987609768716,125,6.9658,1.0213,5.4333,0.0403,0.3727,Jazz,-47.383157301250385,6.979798153213876,-10.85899142653469,17.45397195820464,-15.858961209294606,17.12591913906195,-14.559459704300211,12.197989965998108,-11.776524720372944,6.7417777189726955,-2.355699902673338,-0.7977581328293083,0.6349241767070993,21.43271389953173,4.062633397306424,4.6939511187421905,5.935126743655656,4.150627081170266,3.3471449194470737,4.149409872762105,4.442509651398455,4.422282050763223,4.3595755475805005,4.354599564857939,4.946080515201737,4.827162546634514
Eddie Harris & Les McCann - Compared To What [fvJzCdgB3Tc].wav,0.015572065479841522,0.03015535135937805,0.034802362299514764,0.022029890964459623,1.8637429622662187,2.683343037493055,515.625,0.3505753041400422,0.18961601565240108,0.05568143159664442,0.02303197295330357,0.0123535207212938,0.008695267413128985,148.03,7.2097,1.035,4.6889,0.0203,0.2879,Jazz,-44.56631730603253,12.193863065989373,-9.909647901078994,13.60011021645973,-12.416269075590668,13.242025897560472,-4.95143802213519,5.329225934341881,-5.132822671174642,1.5845964712666218,-5.874438101328998,5.983842982381915,-4.97542572614972,18.88972831987165,3.716307739849825,4.252143561343451,5.800628923507635,4.880991228245508,3.5972951809699785,4.369897165177812,3.982594110616489,4.496330614388303,3.957261434684418,4.487131925366856,3.6470098279335117,4.23984058749998
Green Chimneys [10cYHU9j31Q].wav,0.019232791383724884,0.04250065969320526,0.04606217820498574,0.036002011550196465,2.9564694645520735,4.121736742149733,609.375,0.24947575575348716,0.15825787203300684,0.03348852398640178,0.03724231821082512,0.019026289998687083,0.008861708960333866,89.29,6.4804,1.0214,4.5556,0.0494,0.2494,Jazz,-41.24446780804563,4.696062497485574,-2.885853525751142,6.1908415318703955,-3.97356381223475,10.076602538245483,-6.040060001754313,6.303998181217604,-5.662944419835392,2.9532577122252444,-3.7957829849436875,2.1769290816913918,-1.5870015697618531,17.26195569046453,5.992386911668279,5.983433874745828,6.545198170927507,4.516887294523891,4.1562412373466975,4.8695642941070725,4.8146790407962765,4.195907426537342,5.171117468700049,4.660092146329071,4.295101046348964,4.686513793676964
Hank Mobley - Soul Station  1960 HQ [9ohyLzAu_qM].wav,0.030172849142869253,0.0567474524202554,0.05543891450901952,0.04249615276857662,3.207155930934391,4.302331173173087,750,0.16633604717209993,0.3084515547380637,0.08526501009531676,0.04035257469854339,0.023140056212998753,0.01995271133459604,100.45,6.6503,1.0293,4.3667,0.0541,0.164,Jazz,-33.784682886979205,4.5566930846584865,-3.5590871156720825,6.458598594246628,-7.75470625397978,7.341415453162315,-8.46513736209161,5.26982577290841,-11.651446524649229,4.835932365636793,-9.991368077404326,5.405742306631552,-4.906363757442468,12.071884537323829,4.778519118338493,7.598607381014304,4.651950630315471,4.891877893198411,4.890222861483788,5.5346487807126845,5.558812671003659,6.279388309629718,5.089356993116785,5.584988818364039,4.569094114006989,4.663589235130085
Horace Silver - Song for My Father [CWeXOm49kE0].wav,0.04228568512360849,0.07919879950639948,0.04791793995629144,0.023350145731910903,2.1007056040145633,2.5478832820205395,1500,0.1750930472695403,0.20589647772669378,0.10531528636360067,0.1109831404733907,0.03478255873077113,0.005471878080047073,127.84,6.9982,0.9023,3.8778,0.1931,0.5496,Jazz,-35.59774683748651,12.47741920996176,-16.364353885171006,12.648911433963086,-12.6376112436697,14.875604902989835,-10.5585063624443,7.2551676191951415,-8.746010033888139,2.384493148141537,-8.017245575971614,1.503958156249501,-2.71689545191742,21.97445372117802,3.9861414342345265,6.0900803797144505,5.683490162135048,5.210088170999676,4.202477027953117,4.433120995003445,4.113061783694774,4.237548823978271,3.9232278275512953,3.9097341639185204,4.067095855997636,4.08076783798652
If I Were A Bell - The Miles Davis Quintet [36wafFjFdYs].wav,0.010913783969341975,0.024658552675982975,0.05529040263733007,0.055388574884997634,3.2489459961336404,4.067831421318633,421.875,0.24116715369895497,0.11573147294667632,0.009571697899018407,0.038118773951763364,0.04884871677281657,0.06364051030641474,93.75,6.5507,1.0474,3.7333,0.0375,0.2624,Jazz,-51.44861494555583,3.382351953819854,-5.926688033809189,13.791100529366672,-1.7626020630453747,10.647746377134705,-6.552854269826016,5.401303360387065,-7.87255611348374,6.155078659246448,-5.9912072053079175,7.267168976897419,-5.053641289747537,22.984930088960002,6.3651768058489955,5.992973903877839,5.89474419682403,4.951444535172518,4.880596984696536,5.573228585569502,4.593206624323205,5.879017764443472,5.5409868736078005,6.493279732835989,5.813903203270788,5.849184699266242
Jimmy Smith - When Johnny Comes Marching Home [KsAf0ra6Vd4].wav,0.028846466471601138,0.05066144260925407,0.025683640774900915,0.02518876790696839,1.7326375758186412,2.74058741145357,281.25,0.6663584590643031,0.03740961512770907,0.015565081292869968,0.004695892065010719,0.002324209118522021,0.004840604204689987,110.29,6.7852,1.0748,5.0111,0.013,0.3501,Jazz,-51.45316010021072,13.384695871808447,-12.64647224772502,26.545392822764207,-13.458078474272765,15.037489429685868,-0.11146912012135592,0.9483120279612776,9.245157015584809,-7.32424830181884,10.240379010390642,-5.7461504112941,4.40367217927909,11.77782920975549,4.370765216195871,5.156676284346562,5.7862067757440725,5.0455280850067465,4.124057940104839,4.011025748801839,4.162674946130714,4.097929801026363,5.083966836327764,4.037408679102971,4.243866169225521,4.344677432056733
Joe Henderson - Blue Bossa [M69YdmAJoLs].wav,0.02287402233225887,0.04671741509985308,0.031420273548912844,0.0188325736623805,1.5809762749569605,2.5735057124070573,1171.875,0.14969984771060016,0.16306533203740683,0.09939788555588801,0.09264884808121215,0.011171457015243937,0.001333848866792983,108.17,6.7572,1.1921,5.5444,0.0535,0.0985,Jazz,-45.97691033107382,12.053443970090115,-4.655306020639333,-1.9041583547539047,0.8540385227303516,3.5070852752700064,-1.1778626761585784,1.1189179126698101,-5.073291056971111,-0.8423722909767445,-4.552152131895024,2.567327997240022,-4.091059294817957,20.486195415775768,5.332762304958469,7.455846228379223,5.975835224009296,4.171644374619887,3.4856382174231877,3.7365971894152317,4.343613441811604,4.806001180488752,4.229524315746618,4.417756005891695,4.738947469411155,5.3883527289159465
