Song_Name,AVG_Energy,SD_Energy,ZCR_mean,ZCR_sd,Centroid,BW,RollOff,BER_subbass,BER_bass,BER_low_mid,BER_mid,BER_high_mid,BER_treble,Tempo_bpm,TempoLog,Fuerza_Pulso,onset_rate,high_onset_mean,offbeat_ratio,Genero,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_sd,MFCC_2_sd,MFCC_3_sd,MFCC_4_sd,MFCC_5_sd,MFCC_6_sd,MFCC_7_sd,MFCC_8_sd,MFCC_9_sd,MFCC_10_sd,MFCC_11_sd,MFCC_12_sd,MFCC_13_sd
Brindarte Luz.wav,0.11959925724548405,0.16996782371021465,0.03965973071081972,0.04899399069950537,2.836716893131202,4.076620145044194,421.875,0.17353832097185817,0.10821554362496028,0.02909052744090127,0.00825324343727464,0.012233412140082818,0.016476258061996686,85.23,6.4132,1.4202,5.3,0.2028,0.2719,Rap,-34.27968909928022,5.938681693250194,-0.0732378036654031,9.363466293515664,-3.141153521853815,5.6478567491030125,-5.138202313664136,2.7359150548231574,-4.650652521768647,3.9066245938631514,-5.753477192886784,1.7717405558326667,-1.8623433027069103,14.685350479656169,8.001997921929574,6.410730041286008,6.977542705845138,7.083835746631827,7.409913071142384,5.349633946763301,6.106724509983686,5.902498903144458,7.0927183364511945,6.424742566111055,5.978125405558803,6.426509851853396
Buona Sera.wav,0.028876186039135245,0.059480167285757946,0.03389462255065378,0.025547636150209527,1.7356322600186491,2.654642163121256,796.875,0.20446237561285846,0.1251408735550018,0.11447968680730225,0.04462684562359128,0.006166492556258169,0.007195253015555954,90.73,6.5034,1.3355,6.2333,0.0516,0.5006,Rap,-42.29831999614089,12.945229073740999,-7.735826662631155,6.378318213483017,-9.617525751034513,12.84096242094506,-10.19924412473404,5.327638425973141,-6.8634764309369825,5.21547450614758,-3.530135445114486,4.0128375409503825,-0.20706231971452957,7.961401941854687,4.651738617513224,4.489908578830577,8.090718016036805,5.8726949967508215,6.348210712056515,5.663421066229818,5.993968954212751,5.134491906903374,5.199352085370588,5.9943574117048355,5.793422904447946,6.264428517141096
DANO - Superdeportivo ft. Ill Pekeño & Ergo Pro (Visualizer) ｜ Nuevos Trapos.wav,0.1050826896081839,0.1838035562445681,0.05108704207874949,0.04919069043839985,2.795223157844883,3.69509994726587,515.625,0.31126857309339984,0.0626272062285551,0.03707066321305459,0.022385790436620746,0.009981176026662378,0.0156367766322673,156.25,7.2877,1.4431,5.3889,0.2173,0.2321,Rap,-30.0436500998108,6.506333799553774,-6.161773504253896,11.62811762786579,-8.606251092192814,13.032976638363406,-9.24489351082172,5.943371081883333,-5.9289652780907245,3.989793610811179,-2.8331763362640197,2.4716195169078183,-4.360528499194923,8.901159395388017,5.288026488558408,5.099665016831535,6.040500528063167,5.8714401117614665,6.362737039918002,5.64044963648949,5.273887816628732,5.678229850376578,5.287639355129108,5.5311821771594,5.55233975297179,6.072881510571991
Delaossa - Flores.wav,0.0811455608031632,0.15610279453513898,0.049849404563470014,0.043831914793056884,3.028519392681381,3.88249676160426,515.625,0.17347896002939134,0.07516499158092169,0.04016433035371296,0.029234746816751766,0.016457881994542088,0.020075142993885284,112.5,6.8138,1.3229,5.0111,0.241,0.2729,Rap,-30.261900113468222,5.157586167776894,-5.302818845566221,10.261454953130029,-8.584357955395436,12.47181013009877,-7.553362104669899,5.632653158618456,-4.007970315809112,3.7996317076825528,-4.240615575816351,4.825460553216708,-3.068721343586155,10.07876748587895,5.184886194893791,6.076082059843412,5.423649486297692,5.384423977899992,5.470238416023742,5.456661777736637,5.419170661905129,4.972940250397086,4.720754087797868,5.407125432759609,5.15813457004561,5.4411028100639065
Delaossa - Nueva Season.wav,0.05334856806563966,0.08973201039314574,0.0552204874615698,0.05619315757272036,3.3170549509744327,4.283531855667089,656.25,0.2260171856281982,0.21966212175626104,0.05197317980856371,0.03894098150455834,0.016045039755472276,0.028848076839818885,137.2,7.1001,1.3593,6.0667,0.1947,0.3863,Rap,-30.363598703420283,5.621836508644833,-5.241984693794683,8.308906334847242,-6.195121907232515,10.8182046255322,-10.035241495772626,5.996746423543712,-6.7064717739558946,2.8929491733301163,-4.474167874106282,3.199946274342346,-3.1764410646810592,9.02391701190033,6.479980930274826,5.510544159431374,5.769122067010087,5.705993774836841,7.157963392899117,5.909033422922647,5.386750214150824,5.643604484596444,5.138974113618935,5.588379943732263,5.483873569923263,5.52248424480234
"Dirty Porko, Sosad & Toni Anzis - De K Te Vale.wav",0.04959405253254703,0.08509371672219078,0.08698443345556914,0.07736513783646898,4.722658225250052,5.208305913462012,937.5,0.21586610108631407,0.1642606820517483,0.04539324528116019,0.03588980052645247,0.019673107421036323,0.047426922670914036,125,6.9658,1.5413,5.6222,0.195,0.2145,Rap,-28.155611823682975,-0.2344254030001332,-0.562895181279181,5.186073639079863,-2.601026003630199,9.984822855092998,-6.387991606486309,4.495981444556149,-4.244085417957479,5.329261451671912,-7.744539089174278,0.9735377920455629,-2.853944661201627,10.112257579150535,6.018580988416181,5.039890522787239,5.7409726218008785,5.768247468904796,6.722346861507735,5.773364789895304,6.098034862345688,5.796250514258545,5.769957105969576,6.015612476290365,5.570698105657148,6.186097580100424
"Dirty Suc, Al Safir - Mucho Dinero.wav",0.05923972799037091,0.11571693712519349,0.06457511482757343,0.059344840699913894,3.218305799928824,3.824274783106814,468.75,0.09583158214475662,0.049152750174393196,0.023061339237284324,0.009414449838914455,0.018472649469085573,0.02665259392405594,102.27,6.6763,1.2723,4.8333,0.1419,0.4288,Rap,-32.523344042546064,5.594231266002415,-9.354535273111066,14.10151259145837,-12.27594294877646,11.39253737967405,-11.545316073536961,10.300128967505401,-6.324243549662311,3.1758418392657926,-2.551427416366552,2.2610558655812087,-0.8071547573595441,7.314664241916625,4.928318524587963,3.910131453269433,5.034843820831137,5.565850934137795,4.857868930753489,5.319663278443448,4.758989112775752,5.152672330236341,5.13614679346815,4.8876918066110076,5.3032654409812805,5.631535583732633
"Dirty Suc, Hard GZ - Por lo mío (Video Oficial).wav",0.06073735504883423,0.11027037025827732,0.047425292625106495,0.038178868744541926,2.832897324813887,3.6002561985735353,468.75,0.10816061594308758,0.06079627583190858,0.04411317189796505,0.01942093168453635,0.014999907223175957,0.01709827305202184,125,6.9658,1.3747,5.8667,0.1436,0.1844,Rap,-31.851445461561024,6.7244392370406345,-9.538336344360445,12.428733966535553,-12.353806266637319,11.692814873489123,-12.177036031646276,10.773545922738139,-5.639650563969437,3.498700044266609,-0.025346627850642664,3.7485870980580627,0.42913564842495383,7.821383017039383,4.626407924532371,3.982740656515139,5.408296870975675,5.638178351818125,5.297642487795315,5.6992892199832905,4.980470359014656,4.916871103676759,5.556744334283849,5.550804672195824,5.53191475358522,5.99959331949435
Dollar Selmouni - SALVAJE.wav,0.05834925565427191,0.09912269800031102,0.06584076471459792,0.051994343919333344,3.2855681532413823,3.835187062014524,1312.5,0.10180862909011769,0.10894795440467063,0.12193393928841972,0.06716402698897675,0.02810311700081047,0.02868442683487855,119.68,6.903,1.3053,5.4222,0.2641,0.1998,Rap,-28.39040342943217,4.452793562185213,-9.569350190947448,7.4945005672820475,-11.342735289579602,6.147895928878579,-7.3745108238804375,5.807671621656394,-7.556594188332853,6.266655277359293,-3.5608184872974977,4.903175917969657,-0.6544505272769261,8.814152935196718,5.127811551260256,5.650989528149705,5.120648598924983,5.318271190414422,5.859049192392627,4.805492267519312,6.095495192928199,6.070900021674578,5.316040901316529,6.124236704909561,5.790856848564134,6.133185865319539
"El Jhota, El Jincho, D Jam Saw- Calle Pero Fino (Vídeo Oficial).wav",0.05963972948031092,0.14734476703698088,0.047073170167055596,0.042746378571349615,2.5446080721084092,3.0912188117670336,656.25,0.20472453522064182,0.07381427666914071,0.047553507015072376,0.02838692419356162,0.02567306932919366,0.022066579033141583,102.27,6.6763,1.5945,5.9778,0.2622,0.1892,Rap,-38.51820956591556,10.091754962539234,-11.743661451026309,15.314053242109381,-10.731087615220273,10.321756475327993,-5.06266937597777,6.893442971141811,-4.354822139868838,0.8820501587143051,-3.3879172491768283,-0.09533740822572946,-1.0657729316066868,11.04503537755262,5.7886511678079335,6.032771380810783,6.870357271098328,7.382824103780167,7.170163834569683,7.219914313816856,6.038109739945613,7.443687556113517,5.8880875112805136,5.751912505925058,6.511559486911763,5.892338328751448
